customer_id,customer_name,email,signup_date,segment,province
C005698,Customer_5698,customer_5698@example.com,2023-11-02,Returning,ON
C005182,Customer_5182,customer_5182@example.com,2023-11-02,Returning,NB
C009963,Customer_9963,customer_9963@example.com,2023-11-03,New,PE
C008230,Customer_8230,customer_8230@example.com,2023-11-03,Returning,ON
C000089,Customer_89,customer_89@example.com,2023-11-03,High Value,ON
C009957,Customer_9957,customer_9957@example.com,2023-11-03,New,PE
C007642,Customer_7642,customer_7642@example.com,2023-11-04,Returning,AB
C000320,Customer_320,customer_320@example.com,2023-11-04,New,BC
C002121,Customer_2121,customer_2121@example.com,2023-11-05,New,NB
C003678,Customer_3678,customer_3678@example.com,2023-11-05,Returning,QC
C008141,Customer_8141,customer_8141@example.com,2023-11-05,Returning,PE
C006033,Customer_6033,customer_6033@example.com,2023-11-05,High Value,MB
C001775,Customer_1775,customer_1775@example.com,2023-11-05,Returning,MB
C003971,Customer_9114,customer_9114@example.com,2023-11-06,New,ON
C003432,Customer_3432,customer_3432@example.com,2023-11-07,New,BC
C004298,Customer_4298,customer_4298@example.com,2023-11-07,High Value,AB
C000911,Customer_911,customer_911@example.com,2023-11-07,High Value,NB
C002995,Customer_2995,,2023-11-07,New,MB
C009000,Customer_9000,customer_9000@example.com,2023-11-08,Returning,NL
C001061,Customer_1061,customer_1061@example.com,2023-11-08,Returning,BC
C004429,Customer_4429,customer_4429@example.com,2023-11-08,Returning,SK
C008226,Customer_8226,customer_8226@example.com,2023-11-08,New,NS
C003157,Customer_3157,customer_3157@example.com,2023-11-08,High Value,AB
C005497,Customer_5497,customer_5497@example.com,2023-11-08,New,SK
C003627,Customer_3627,customer_3627@example.com,2023-11-08,New,ON
C002922,Customer_2922,customer_2922@example.com,2023-11-08,New,AB
C009062,Customer_9062,customer_9062@example.com,2023-11-08,New,AB
C003847,Customer_3847,customer_3847@example.com,2023-11-09,High Value,QC
C000173,Customer_173,customer_173@example.com,2023-11-09,High Value,NL
C009005,Customer_9005,customer_9005@example.com,2023-11-09,New,NS
C004504,Customer_4504,customer_4504@example.com,2023-11-10,New,NL
C008065,Customer_8065,customer_8065@example.com,2023-11-10,New,PE
C000864,Customer_864,customer_864@example.com,2023-11-10,Returning,NS
C003226,Customer_3226,customer_3226@example.com,2023-11-10,New,BC
C001058,Customer_1058,customer_1058@example.com,2023-11-10,Returning,SK
C000370,Customer_370,customer_370@example.com,2023-11-10,New,PE
C001825,Customer_1825,customer_1825@example.com,2023-11-11,Returning,NL
C007211,Customer_7211,,2023-11-11,Returning,SK
C001870,Customer_1870,customer_1870@example.com,2023-11-11,Returning,QC
C001691,Customer_1691,customer_1691@example.com,2023-11-11,Returning,ON
C008617,Customer_8617,customer_8617@example.com,2023-11-11,New,AB
C004974,Customer_4974,customer_4974@example.com,2023-11-11,New,SK
C005005,Customer_5005,,2023-11-11,New,ON
C005228,Customer_5228,customer_5228@example.com,2023-11-12,New,NS
C008468,Customer_8468,customer_8468@example.com,2023-11-12,Returning,NL
C009449,Customer_9449,customer_9449@example.com,2023-11-12,Returning,MB
C006159,Customer_6159,customer_6159@example.com,2023-11-12,New,NL
C002575,Customer_2575,customer_2575@example.com,2023-11-12,New,QC
C007839,Customer_7839,customer_7839@example.com,2023-11-12,Returning,PE
C001558,Customer_1558,customer_1558@example.com,2023-11-12,New,SK
C002447,Customer_2447,,2023-11-13,Returning,BC
C001278,Customer_1278,customer_1278@example.com,2023-11-13,Returning,MB
C009046,Customer_9046,customer_9046@example.com,2023-11-13,New,ON
C009379,Customer_9379,customer_9379@example.com,2023-11-13,High Value,NL
C008809,Customer_8809,customer_8809@example.com,2023-11-13,Returning,BC
C007267,Customer_7267,customer_7267@example.com,2023-11-13,Returning,BC
C009459,Customer_9459,customer_9459@example.com,2023-11-14,Returning,AB
C000002,Customer_2,customer_2@example.com,2023-11-14,Returning,QC
C000734,Customer_734,customer_734@example.com,2023-11-14,High Value,NL
C009369,Customer_9369,customer_9369@example.com,2023-11-14,High Value,PE
C006698,Customer_6698,customer_6698@example.com,2023-11-14,Returning,BC
C003387,Customer_3387,customer_3387@example.com,2023-11-14,High Value,ON
C006012,Customer_6012,customer_6012@example.com,2023-11-15,High Value,NB
C005495,Customer_5495,,2023-11-15,High Value,SK
C003544,Customer_3544,customer_3544@example.com,2023-11-15,High Value,PE
C002320,Customer_2320,customer_2320@example.com,2023-11-15,New,PE
C008832,Customer_8832,customer_8832@example.com,2023-11-16,New,NS
C009700,Customer_9700,customer_9700@example.com,2023-11-16,Returning,NB
C008712,Customer_1339,customer_1339@example.com,2023-11-16,New,PE
C003224,Customer_3224,customer_3224@example.com,2023-11-17,High Value,QC
C002741,Customer_8974,customer_8974@example.com,2023-11-17,Returning,NS
C009400,Customer_9400,customer_9400@example.com,2023-11-17,Returning,NS
C007071,Customer_3223,customer_3223@example.com,2023-11-17,New,ON
C008763,Customer_8763,customer_8763@example.com,2023-11-18,New,PE
C001611,Customer_1611,customer_1611@example.com,2023-11-18,Returning,NL
C006321,Customer_6321,customer_6321@example.com,2023-11-18,New,NB
C005904,Customer_5904,customer_5904@example.com,2023-11-19,Returning,NB
C003253,Customer_836,customer_836@example.com,2023-11-19,New,NL
C006278,Customer_6278,customer_6278@example.com,2023-11-19,New,MB
C003866,Customer_3866,customer_3866@example.com,2023-11-19,Returning,QC
C000402,Customer_402,customer_402@example.com,2023-11-20,New,ON
C001242,Customer_1242,customer_1242@example.com,2023-11-20,New,NL
C001469,Customer_1469,customer_1469@example.com,2023-11-20,High Value,PE
C002096,Customer_2096,customer_2096@example.com,2023-11-21,New,QC
C003001,Customer_3001,,2023-11-21,Returning,QC
C009353,Customer_9023,customer_9023@example.com,2023-11-21,Returning,NL
C005841,Customer_5841,customer_5841@example.com,2023-11-21,Returning,ON
C004915,Customer_4915,customer_4915@example.com,2023-11-21,New,SK
C005545,Customer_815,customer_815@example.com,2023-11-21,Returning,NB
C007451,Customer_7451,customer_7451@example.com,2023-11-22,New,QC
C007596,Customer_7596,customer_7596@example.com,2023-11-22,Returning,QC
C000210,Customer_210,customer_210@example.com,2023-11-22,New,MB
C000050,Customer_50,customer_50@example.com,2023-11-22,High Value,NL
C000602,Customer_602,customer_602@example.com,2023-11-23,New,BC
C008803,Customer_8803,customer_8803@example.com,2023-11-23,New,ON
C009486,Customer_9486,customer_9486@example.com,2023-11-23,Returning,BC
C003480,Customer_3480,customer_3480@example.com,2023-11-23,High Value,NL
C007178,Customer_7178,customer_7178@example.com,2023-11-24,High Value,ON
C001313,Customer_1313,customer_1313@example.com,2023-11-24,High Value,SK
C000598,Customer_598,customer_598@example.com,2023-11-24,Returning,ON
C001441,Customer_1441,customer_1441@example.com,2023-11-24,Returning,ON
C005185,Customer_5185,customer_5185@example.com,2023-11-25,New,ON
C002858,Customer_2858,customer_2858@example.com,2023-11-25,New,BC
C000107,Customer_107,customer_107@example.com,2023-11-25,New,SK
C003429,Customer_3429,customer_3429@example.com,2023-11-25,High Value,PE
C008735,Customer_8735,customer_8735@example.com,2023-11-26,High Value,MB
C000112,Customer_112,customer_112@example.com,2023-11-26,Returning,NL
C005019,Customer_5019,customer_5019@example.com,2023-11-26,New,NB
C001498,Customer_1498,customer_1498@example.com,2023-11-26,Returning,SK
C009873,Customer_9873,customer_9873@example.com,2023-11-26,High Value,BC
C000806,Customer_806,customer_806@example.com,2023-11-27,Returning,BC
C005074,Customer_5074,customer_5074@example.com,2023-11-27,High Value,NB
C003565,Customer_3565,customer_3565@example.com,2023-11-27,Returning,NS
C008263,Customer_8263,customer_8263@example.com,2023-11-27,New,NS
C002988,Customer_2988,,2023-11-28,High Value,NS
C004225,Customer_4225,customer_4225@example.com,2023-11-28,New,NS
C008567,Customer_8567,customer_8567@example.com,2023-11-28,Returning,ON
C001212,Customer_1212,customer_1212@example.com,2023-11-28,Returning,MB
C000025,Customer_25,customer_25@example.com,2023-11-28,Returning,MB
C006912,Customer_6912,customer_6912@example.com,2023-11-29,High Value,PE
C003074,Customer_3074,customer_3074@example.com,2023-11-29,Returning,MB
C006317,Customer_6317,customer_6317@example.com,2023-11-30,New,MB
C000278,Customer_278,customer_278@example.com,2023-11-30,Returning,NB
C009896,Customer_9896,customer_9896@example.com,2023-11-30,High Value,ON
C005492,Customer_5492,customer_5492@example.com,2023-11-30,Returning,NS
C003326,Customer_3326,customer_3326@example.com,2023-11-30,New,AB
C004498,Customer_4953,customer_4953@example.com,2023-11-30,High Value,NB
C000690,Customer_690,customer_690@example.com,2023-11-30,High Value,SK
C004072,Customer_4072,customer_4072@example.com,2023-11-30,New,NB
C008482,Customer_8482,customer_8482@example.com,2023-11-30,New,NB
C008627,Customer_8627,customer_8627@example.com,2023-12-01,Returning,SK
C009659,Customer_9659,customer_9659@example.com,2023-12-01,New,NB
C000160,Customer_160,customer_160@example.com,2023-12-02,New,ON
C001416,Customer_1416,customer_1416@example.com,2023-12-02,New,PE
C005355,Customer_5355,customer_5355@example.com,2023-12-02,Returning,BC
C007351,Customer_7351,customer_7351@example.com,2023-12-02,High Value,NB
C000613,Customer_613,,2023-12-02,New,SK
C000918,Customer_918,customer_918@example.com,2023-12-02,Returning,QC
C000476,Customer_476,customer_476@example.com,2023-12-03,New,NS
C005454,Customer_5454,customer_5454@example.com,2023-12-03,New,AB
C007665,Customer_7665,customer_7665@example.com,2023-12-03,New,SK
C004362,Customer_4362,,2023-12-03,Returning,NB
C003967,Customer_3967,customer_3967@example.com,2023-12-04,Returning,NS
C000955,Customer_955,customer_955@example.com,2023-12-05,Returning,PE
C007133,Customer_7133,customer_7133@example.com,2023-12-05,New,PE
C008297,Customer_8297,customer_8297@example.com,2023-12-06,Returning,PE
C000725,Customer_725,customer_725@example.com,2023-12-06,High Value,PE
C006627,Customer_6627,customer_6627@example.com,2023-12-06,New,BC
C005682,Customer_5682,customer_5682@example.com,2023-12-07,High Value,ON
C004613,Customer_4613,customer_4613@example.com,2023-12-07,Returning,PE
C000106,Customer_106,customer_106@example.com,2023-12-07,Returning,SK
C003323,Customer_3323,customer_3323@example.com,2023-12-07,New,NB
C009658,Customer_9658,,2023-12-07,New,QC
C000249,Customer_249,customer_249@example.com,2023-12-07,New,SK
C002648,Customer_2648,customer_2648@example.com,2023-12-07,New,NS
C003382,Customer_3382,customer_3382@example.com,2023-12-07,Returning,BC
C006487,Customer_6487,customer_6487@example.com,2023-12-07,High Value,NL
C009007,Customer_9007,customer_9007@example.com,2023-12-08,High Value,NS
C002284,Customer_2284,customer_2284@example.com,2023-12-08,New,QC
C005563,Customer_5563,customer_5563@example.com,2023-12-08,High Value,AB
C005871,Customer_5871,customer_5871@example.com,2023-12-08,Returning,NB
C003055,Customer_3055,customer_3055@example.com,2023-12-09,High Value,NL
C009866,Customer_9866,customer_9866@example.com,2023-12-09,New,ON
C006451,Customer_6451,customer_6451@example.com,2023-12-10,High Value,BC
C007615,Customer_7615,customer_7615@example.com,2023-12-10,New,AB
C009359,Customer_9359,customer_9359@example.com,2023-12-11,New,BC
C000213,Customer_213,customer_213@example.com,2023-12-11,High Value,AB
C006821,Customer_6821,customer_6821@example.com,2023-12-11,Returning,NB
C004125,Customer_4125,customer_4125@example.com,2023-12-11,High Value,ON
C009551,Customer_9551,customer_9551@example.com,2023-12-11,New,MB
C008132,Customer_8132,customer_8132@example.com,2023-12-11,Returning,NS
C006924,Customer_6924,customer_6924@example.com,2023-12-12,Returning,QC
C003915,Customer_3915,customer_3915@example.com,2023-12-12,Returning,NB
C006062,Customer_6062,customer_6062@example.com,2023-12-13,Returning,AB
C001461,Customer_1461,customer_1461@example.com,2023-12-13,New,AB
C007532,Customer_7532,customer_7532@example.com,2023-12-13,Returning,SK
C006015,Customer_7350,customer_7350@example.com,2023-12-14,New,PE
C004396,Customer_2236,customer_2236@example.com,2023-12-14,Returning,PE
C002725,Customer_2725,,2023-12-14,High Value,QC
C006426,Customer_6426,customer_6426@example.com,2023-12-14,Returning,AB
C003980,Customer_8966,customer_8966@example.com,2023-12-14,High Value,PE
C009164,Customer_9164,customer_9164@example.com,2023-12-14,Returning,MB
C006247,Customer_6247,customer_6247@example.com,2023-12-15,New,ON
C007863,Customer_7863,customer_7863@example.com,2023-12-15,New,ON
C006977,Customer_6977,customer_6977@example.com,2023-12-15,New,NL
C002809,Customer_2809,customer_2809@example.com,2023-12-15,High Value,BC
C002671,Customer_2671,customer_2671@example.com,2023-12-16,High Value,PE
C006639,Customer_6639,customer_6639@example.com,2023-12-16,High Value,NL
C006920,Customer_6920,customer_6920@example.com,2023-12-16,Returning,SK
C009311,Customer_9311,customer_9311@example.com,2023-12-16,New,NS
C007164,Customer_7164,customer_7164@example.com,2023-12-17,Returning,NB
C009800,Customer_9800,customer_9800@example.com,2023-12-17,Returning,AB
C004804,Customer_4804,customer_4804@example.com,2023-12-17,Returning,NB
C007550,Customer_7550,customer_7550@example.com,2023-12-17,New,SK
C002801,Customer_2801,customer_2801@example.com,2023-12-18,New,NS
C000639,Customer_639,customer_639@example.com,2023-12-18,New,QC
C001157,Customer_559,customer_559@example.com,2023-12-18,Returning,SK
C006932,Customer_6932,customer_6932@example.com,2023-12-19,Returning,MB
C000261,Customer_261,customer_261@example.com,2023-12-19,Returning,QC
C009753,Customer_9753,,2023-12-19,New,NL
C008538,Customer_8538,customer_8538@example.com,2023-12-19,High Value,SK
C001986,Customer_1986,customer_1986@example.com,2023-12-20,Returning,BC
C004099,Customer_4099,customer_4099@example.com,2023-12-20,Returning,PE
C002116,Customer_6939,customer_6939@example.com,2023-12-20,New,MB
C004516,Customer_4516,customer_4516@example.com,2023-12-20,High Value,QC
C009422,Customer_9422,customer_9422@example.com,2023-12-20,Returning,QC
C007479,Customer_7479,customer_7479@example.com,2023-12-20,High Value,QC
C001254,Customer_1254,customer_1254@example.com,2023-12-20,New,MB
C008991,Customer_1617,customer_1617@example.com,2023-12-21,Returning,MB
C009387,Customer_9387,customer_9387@example.com,2023-12-21,Returning,QC
C001980,Customer_1980,customer_1980@example.com,2023-12-21,Returning,MB
C001133,Customer_1133,customer_1133@example.com,2023-12-21,Returning,SK
C000135,Customer_135,customer_135@example.com,2023-12-22,High Value,NL
C002547,Customer_2547,customer_2547@example.com,2023-12-22,Returning,MB
C002702,Customer_2702,customer_2702@example.com,2023-12-22,Returning,ON
C006694,Customer_6694,customer_6694@example.com,2023-12-23,New,NS
C005909,Customer_5909,customer_5909@example.com,2023-12-23,High Value,NS
C003396,Customer_3396,customer_3396@example.com,2023-12-23,Returning,BC
C000071,Customer_71,customer_71@example.com,2023-12-23,New,BC
C000745,Customer_745,customer_745@example.com,2023-12-23,Returning,NL
C004712,Customer_4712,customer_4712@example.com,2023-12-23,Returning,PE
C008280,Customer_8280,customer_8280@example.com,2023-12-23,Returning,NS
C007072,Customer_7072,customer_7072@example.com,2023-12-23,New,ON
C001684,Customer_1684,customer_1684@example.com,2023-12-24,High Value,NS
C007478,Customer_7478,customer_7478@example.com,2023-12-24,Returning,QC
C008677,Customer_8677,customer_8677@example.com,2023-12-24,Returning,BC
C003296,Customer_3296,customer_3296@example.com,2023-12-24,Returning,AB
C002832,Customer_2832,customer_2832@example.com,2023-12-24,Returning,NS
C008285,Customer_8285,,2023-12-24,High Value,QC
C002899,Customer_2899,customer_2899@example.com,2023-12-25,High Value,MB
C008050,Customer_8050,customer_8050@example.com,2023-12-25,New,NL
C000484,Customer_484,customer_484@example.com,2023-12-25,New,NL
C002257,Customer_2257,customer_2257@example.com,2023-12-25,Returning,NB
C003393,Customer_3393,customer_3393@example.com,2023-12-25,Returning,SK
C000105,Customer_105,customer_105@example.com,2023-12-26,High Value,PE
C005922,Customer_5922,customer_5922@example.com,2023-12-26,Returning,SK
C009718,Customer_5617,customer_5617@example.com,2023-12-26,New,BC
C008015,Customer_8015,customer_8015@example.com,2023-12-27,New,NL
C002206,Customer_2206,customer_2206@example.com,2023-12-27,Returning,QC
C006645,Customer_6645,customer_6645@example.com,2023-12-27,Returning,QC
C002005,Customer_2005,customer_2005@example.com,2023-12-27,High Value,NB
C005512,Customer_5512,customer_5512@example.com,2023-12-27,Returning,NB
C007879,Customer_7879,customer_7879@example.com,2023-12-28,Returning,SK
